"ResponseID","year2wt","PrgSrvc_IncrNum","PrgSrvc_DcrsNum","PrgSrvc_Suspend","PrgSrvc_IncrSrvc","PrgSrvc_DcrsSrvc","PrgSrvc_NewOffc","PrgSrvc_ClsdOffc","PrgSrvc_IncrArea","PrgSrvc_DcrsArea","PrgSrvc_IncrFee","PrgSrvc_DcrsFee","PrgSrvc_ShiftOnline","PrgSrvc_AddOnline","PrgSrvc_Oth","PplSrv_NumServed","PplSrv_NumWait","PplSrv_NumServed_NA_X","PplSrv_NumWait_NA_X","Dmnd_NxtYear","Staff_Fulltime_2021","Staff_Parttime_2021","Staff_Boardmmbr_2021","Staff_RegVlntr_2021","Staff_EpsdVltnr_2021","Staff_AmerVlntr_2021","Staff_PdCnslt_2021","Staff_Other_Est_2021","Staff_Fulltime_2022","Staff_Parttime_2022","Staff_Boardmmbr_2022","Staff_RegVlntr_2022","Staff_EpsdVltnr_2022","Staff_AmerVlntr_2022","Staff_PdCnslt_2022","Staff_Other_Est_2022","Staff_Fulltime_NA","Staff_Parttime_NA","Staff_Boardmmbr_NA","Staff_RegVlntr_NA","Staff_EpsdVltnr_NA","Staff_AmerVlntr_NA","Staff_PdCnslt_NA","Staff_Other_Text_NA","VolImportance","DonImportance","FndRaise_DvlpVirtual","FndRaise_IncrExp","FndRaise_DcrsExp","FndRaise_IncStaff","FndRaise_DcrsStaff","FndRaise_IncrCnslt","FndRaise_DcrsCnslt","FndRaise_IncrVolntr","FndRaise_DcrsVolntr","FndRaise_Othr","FndRaise_MajGift_Amt","FndRaise_Overall_Chng","FndRaise_Cashbelow250_Chng","FndRaise_Cashabove250_Chng","FndRaise_MajGift_Chng","FndRaise_Corp.Found_Grnt_Chng","FndRaise_RstrGift_Chng","FndRaise_UnrstrGift_Chng","FndRaise_DnrBlw250","FndRaise_DnrAbv250","FndRaise_LocGvtGrnt_Seek","FndRaise_StateGvtGrnt_Seek","FndRaise_FedGvtGrnt_Seek","FndRaise_LocGvtCntrct_Seek","FndRaise_StateGvtCntrct_Seek","FndRaise_FedGvtCntrct_Seek","FndRaise_PFGrnt_Seek","FndRaise_CFGrnt_Seek","FndRaise_DAF_Seek","FndRaise_Corp.Found_Grnt_Seek","FndRaise_UntdWy_Seek","FndRaise_CombFedCmpgn_Seek","FndRaise_OthrGvngPrgrm_Seek","FndRaise_LocGvtGrnt_Rcv","FndRaise_StateGvtGrnt_Rcv","FndRaise_FedGvtGrnt_Rcv","FndRaise_LocGvtCntrct_Rcv","FndRaise_StateGvtCntrct_Rcv","FndRaise_FedGvtCntrct_Rcv","FndRaise_PFGrnt_Rcv","FndRaise_CFGrnt_Rcv","FndRaise_DAF_Rcv","FndRaise_Corp.Found_Grnt_Rcv","FndRaise_UntdWy_Rcv","FndRaise_CombFedCmpgn_Rcv","FndRaise_OthrGvngPrgrm_Rcv","Finance_Rev_GovtMain","Finance_Rev_Prtcpnt","Finance_Rev_Govt3rdParty","Finance_Rev_IndvDon","Finance_Rev_Gift","Finance_Rev_Grnt","Finance_Rev_Spnsr","Finance_Rev_Oth","Reserves_Est","Reserves_NA_X","CARES_Rcv","CARES_Rcv_Est","FinanceChng_Reserves","FinanceChng_Borrow","FinanceChng_DcrsBnft","FinanceChng_IncrBnft","FinanceChng_IncrExp","FinanceChng_DcrsExp","FinanceChng_Oth","LeadershipChng_RetCEO","LeadershipChng_RsgnCEO","LeadershipChng_TrmnCEO","LeadershipChng_HireCEO","LeadershipChng_IntrmCEO","LeadershipChng_ChngBC","LeadershipChng_LostBoardMem","LeadershipChng_RplcBoardMem","LeadershipChng_AddBoardMem","LeadershipChng_Oth","CEOrace_AAPI","CEOrace_Black","CEOrace_Hisp","CEOrace_NativeAm","CEOrace_White","CEOrace_Oth","CEOgender_Man","CEOgender_Woman","CEOgender_Trans","CEOgender_NB","CEOgender_Oth","CEOgender_specify","BChairrace_AAPI","BChairrace_Black","BChairrace_Hisp","BChairrace_NativeAm","BChairrace_White","BChairrace_Oth","BChairgender_Man","BChairgender_Woman","BChairgender_Trans","BChairgender_NB","BChairgender_Oth","BChairgender_specify","ExtAffairs_GenEd","ExtAffairs_Media","ExtAffairs_Advocacy","ExtAffairs_GovtRs","ExtAffairs_DiscGovtGrnt","ExtAffairs_InfoReq","ExtAffairs_Testify","ExtAffairs_Lobby","ExtAffairs_OrgPrtst","ExtAffairs_Mobilize","ExtAffairs_Petition","ExtAffairs_VoteReg","ExtAffairs_VoteEd","CEOrace","CEOrace_Bi","BChairrace","BChairrace_Bi","CEOgender","BChairgender"
"R_1IFYeLSsSaPOQAS",0.88,"No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","",10000,,"No","No","Increase",6,2,21,0,0,0,0,,7,2,21,0,0,0,0,,"No","No","No","No","No","No","No","No","Not At All Important","Somewhat Important","No","No","No","No","No","No","No","No","No","",947,"Unchanged","Unchanged","Decrease Moderately","Unchanged","Decrease Moderately","Unchanged","Unchanged",598,103,"No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","No","No",,,,,,,,,,"","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","No","","No","",""
"R_1mEmt8wD7bo4e6h",0.74,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","",13000,,"No","Yes","Increase",5,4,19,29,10,,,,6,5,20,37,9,,,,"No","No","No","No","No","Yes","Yes","Yes","Very Important","Essential","No","No","No","No","No","No","No","No","No","",10090,"Unchanged","Increase Moderately","Unchanged","Decrease Moderately","Unchanged","Increase Moderately","Unchanged",342,129,"Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No",23582,0,0,363951,0,0,59931,123040,218208,"No","Yes",146514,"No","No","No","Yes","Yes","No","","No","No","No","No","No","Yes","No","No","Yes","","","","","","","","","","","","",,"No","No","No","No","Yes","No","Yes","No","No","No","No","","Never","Never","Occasionally","Occasionally","Never","Rarely","Never","Never","Never","Never","Never","Never","Never","","No","White","No","","Man"
"R_3Jt5VF2DmqtOzxJ",1.02,"Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","",32000,0,"No","No","Increase",1,0,9,0,2,0,2,,1,0,8,0,2,0,2,,"No","No","No","No","No","No","No","No","Somewhat Important","Somewhat Important","No","No","Yes","No","No","No","Yes","No","No","",112,"Decrease Significantly","Decrease Significantly","Decrease Significantly","Decrease Significantly","Decrease Significantly","Decrease Significantly","Decrease Significantly",1,0,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No",34808,0,0,95,0,0,0,0,370722,"No","Yes",19538,"Yes","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No","Yes","","No","No",,"No","No","No","No","Yes","No","No","Yes","","No","No","","Never","Never","Never","Frequently","Occasionally","Occasionally","Never","Never","Never","Never","Never","Rarely","Never","White","No","White","No","Woman","Woman"
"R_rikuR8vw3tMvBfz",1.23,"Yes","No","No","Yes","No","","","","","","","","Yes","No",79000,,"No","Yes","Increase",6,1,22,3,2467,1,5,,6,1,20,3,2440,0,5,,"No","No","No","No","No","No","No","No","Very Important","Somewhat Important","Yes","Yes","No","No","No","No","No","No","No","",939,"Increase Moderately","Increase Moderately","Unchanged","Unchanged","Increase Moderately","Unchanged","Unchanged",716,37,"No","No","Yes","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","Yes","No","No","No",732091,0,0,204987,0,49125,27291,34802,929763,"Yes","No",,"No","No","No","Yes","Yes","No","","No","No","No","No","No","No","Yes","Yes","No","","","","","","","","","","","","",,"","","","","","","","","","","","","Rarely","Rarely","Rarely","Frequently","Frequently","Frequently","Rarely","Rarely","Never","","Rarely","Never","Never","","No","","No","",""
"R_1DMEewip3XHsjGs",0.73,"Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes",3000,,"No","No","Increase",2,7,13,14,16,0,0,,2,7,12,15,15,0,0,,"No","No","No","No","No","No","No","No","Very Important","Very Important","Yes","Yes","No","Yes","No","No","No","No","No","",97,"Unchanged","Unchanged","Unchanged","Unchanged","Unchanged","Unchanged","Unchanged",10,10,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",40092,0,0,4910,932,0,1009,0,49997,"No","Yes",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","No","","No","",""
"R_UlqjV4DfoflXWTL",0.97,"No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No",100,150,"No","No","Increase",,,4,15,10,,,,,,4,15,11,,,,"Yes","Yes","No","No","No","Yes","Yes","Yes","Essential","Somewhat Important","Yes","Yes","No","Yes","","","","No","No","No",,"Unchanged","Unchanged","Unchanged","Unchanged","Not Applicable","Not Applicable","Not Applicable",1,2,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,0,207,0,0,564,0,,"Yes","No",,"","","","","","Yes","","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","",,"","","","","","","","","","","","","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","","No","","No","",""
"R_3hmCuF260J7TfDa",1.7,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No",58,0,"No","No","Unchanged",,2,7,17,4,0,0,,,2,7,20,5,0,0,,"No","No","No","No","No","Yes","Yes","Yes","Essential","Essential","No","No","No","No","No","No","No","Yes","No","",100,"Unchanged","","Unchanged","Increase Moderately","Not Applicable","Not Applicable","Not Applicable",62,12,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No",51444,0,0,11263,0,0,0,0,97676,"No","Yes",6170,"No","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","",,"","","","","","","","","","","","","Occasionally","Never","Frequently","Occasionally","Never","Occasionally","Never","Never","Never","Never","Never","Never","Never","","No","","No","",""
"R_1FkAmDTx9iktfl9",1.09,"Yes","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes",3924,,"No","Yes","Decrease",3,14,8,5,,,2,,3,26,7,2,,,0,,"No","No","No","No","Yes","Yes","No","Yes","Very Important","Very Important","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes",2737,"Decrease Significantly","Decrease Significantly","Decrease Significantly","Decrease Significantly","Unchanged","Unchanged","Decrease Significantly",551,20,"Yes","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No",0,0,0,79532,0,245114,37475,56083,378297,"No","Yes",58867,"Yes","No","No","No","Yes","No","","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","",,"","","","","","","","","","","","","Most of the time","Occasionally","Most of the time","Occasionally","Rarely","Never","Never","Never","Never","Never","Never","Never","Never","","No","","No","",""
"R_2RPrtAJD4isBalB",1.08,"No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No",2000,,"No","Yes","Increase",0,0,12,66,11,0,0,,0,0,12,67,18,0,0,,"No","No","No","No","No","No","No","No","Essential","Essential","Yes","Yes","No","No","No","No","No","Yes","No","",10,"Decrease Moderately","Unchanged","Unchanged","Unchanged","Unchanged","Unchanged","Unchanged",0,0,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,0,0,0,0,0,0,0,,"No","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","No","","No","",""
"R_2aIuXIC4wUpppLO",0.76,"Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No",20000,,"No","Yes","Increase",19,2,20,0,103,,5,,18,3,24,0,,,5,,"No","No","No","No","No","Yes","No","Yes","Not Very Important","Somewhat Important","Yes","No","No","No","No","Yes","No","No","No","",958,"Unchanged","Unchanged","Unchanged","Increase Moderately","Increase Significantly","Unchanged","Unchanged",544,235,"Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No",91211,92584,0,137097,924,694122,31276,818574,883899,"No","Yes",205088,"No","No","No","No","No","No","","No","No","No","No","No","No","Yes","No","Yes","","No","No","No","No","Yes","No","No","Yes","","No","No",,"No","No","No","No","Yes","No","No","Yes","","No","No","","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Occasionally","Never","Never","White","No","White","No","Woman","Woman"
"R_1IR8wOM83INnyWf",1.2,"Yes","No","Yes","","","No","No","No","No","No","No","Yes","No","No",1000,0,"No","No","Unchanged",2,0,10,2,198,0,0,,2,1,10,4,180,0,0,,"No","No","No","No","No","No","No","Yes","Very Important","Essential","No","Yes","No","","","No","","Yes","No","",489,"Increase Significantly","Unchanged","Increase Moderately","Increase Significantly","Not Applicable","Not Applicable","Increase Significantly",291,46,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",0,,0,150594,1036,0,0,0,,"Yes","Yes",10930,"No","No","No","Yes","Yes","No","","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","","No","No",,"No","No","No","No","Yes","No","No","Yes","","No","No","","Most of the time","Frequently","Frequently","Occasionally","Never","Rarely","Occasionally","Occasionally","Most of the time","Most of the time","Frequently","Never","Never","White","No","White","No","Woman","Woman"
"R_23gBbliaDxwhU5m",1.44,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",50,4,"No","No","Increase",4,0,15,0,1,,,,5,0,15,1,2,,,,"No","No","No","No","No","Yes","Yes","Yes","Very Important","Very Important","No","No","No","No","No","No","No","No","No","No",996,"Unchanged","Increase Moderately","Unchanged","Unchanged","Decrease Moderately","Decrease Moderately","Unchanged",20,28,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No",189939,31202,0,0,0,0,0,0,14707,"No","Yes",41363,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","","","","","","","","","","","","",,"","","","","","","","","","","","","Most of the time","Most of the time","Frequently","Occasionally","Occasionally","Frequently","Rarely","Rarely","Never","Never","Rarely","Never","Never","","No","","No","",""
"R_3kFghsuPrUfnQTC",0.66,"Yes","No","No","Yes","No","Yes","No","Yes","No","No","No","No","Yes","No",102040,,"No","Yes","Increase",3,5,5,0,0,0,0,,4,4,5,0,0,0,0,,"No","No","No","No","No","No","No","No","Not Used","Not Very Important","No","No","No","No","No","No","No","No","No","",49,"Increase Significantly","Unchanged","Increase Significantly","Increase Significantly","Increase Significantly","Increase Significantly","Increase Significantly",10,1,"No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No",202898,0,0,0,13369,37939,0,0,39521,"No","Yes",,"No","No","No","No","No","Yes","","No","No","No","No","No","No","Yes","Yes","No","","","","","","","","","","","","",,"","","","","","","","","","","","","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Rarely","Never","Rarely","Never","Never","Rarely","Rarely","Rarely","","No","","No","",""
"R_5uUJD2mxHNtKqDD",0.98,"Yes","No","No","Yes","No","No","Yes","No","No","","","Yes","Yes","No",3099,,"No","Yes","Increase",48,0,24,95,539,,1,,46,0,24,105,498,,1,,"No","No","No","No","No","Yes","No","No","Essential","Essential","Yes","No","Yes","No","Yes","No","No","Yes","No","",510,"Increase Significantly","Increase Moderately","Increase Significantly","Increase Moderately","Unchanged","Not Applicable","Unchanged",257,104,"Yes","Yes","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No",2614129,39425,0,264736,48130,103141,51929,0,2640000,"No","Yes",264670,"No","No","No","No","No","Yes","","No","No","No","No","No","No","Yes","Yes","Yes","","No","No","No","No","Yes","No","No","Yes","","No","No",,"No","No","No","No","Yes","No","No","Yes","","No","No","","Frequently","Never","Frequently","Frequently","Frequently","Occasionally","Rarely","Never","Never","Never","Rarely","Never","Never","White","No","White","No","Woman","Woman"
"R_2zumAQ7x27Roed4",0.94,"Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes",400,,"No","Yes","Unchanged",2,0,12,8,155,0,0,,1,1,13,9,151,0,0,,"No","No","No","No","No","No","No","No","Very Important","Very Important","Yes","No","No","No","No","No","No","No","No","",1028,"Increase Moderately","Unchanged","Increase Moderately","Unchanged","Increase Significantly","Unchanged","Increase Moderately",178,51,"Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No",47217,55674,0,86819,1383,15136,0,0,,"No","Yes",24196,"No","No","No","No","","","","No","Yes","No","Yes","Yes","Yes","Yes","Yes","","","No","No","No","No","Yes","No","No","Yes","No","No","No",,"No","No","No","No","Yes","No","No","Yes","No","No","No","","Never","Rarely","Rarely","Frequently","Frequently","Frequently","Occasionally","Never","Never","Never","Never","Never","Never","White","No","White","No","Woman","Woman"
"R_tPMjZvP9rDwyMXD",1.49,"Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No",18000,50,"No","No","Increase",13,13,12,4,33,0,8,,16,14,15,6,48,0,9,,"No","No","No","No","No","No","No","No","Not Very Important","Somewhat Important","Yes","No","No","No","No","No","No","No","No","",5168,"Decrease Moderately","Decrease Moderately","Unchanged","Unchanged","Unchanged","Unchanged","Unchanged",23,106,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No",1293735,0,0,304298,0,156939,21410,0,320432,"No","Yes",,"Yes","No","No","No","No","Yes","","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","","No","No","No","No","Yes","No","No","Yes","No","No","No",,"No","No","No","No","Yes","No","No","Yes","","No","No","","Frequently","Occasionally","Frequently","Most of the time","Most of the time","Most of the time","Occasionally","Rarely","Never","Never","Occasionally","Frequently","Rarely","White","No","White","No","Woman","Woman"
"R_ah3tsNSZGX5oe8F",0.94,"Yes","","No","Yes","No","No","No","Yes","No","","","Yes","Yes","Yes",300,,"No","Yes","Decrease",2,12,8,4,0,0,0,,2,11,9,10,0,0,0,,"No","No","No","No","No","No","No","Yes","Not Very Important","Essential","","","","","","","","","","",5570,"Decrease Moderately","Increase Moderately","Increase Moderately","Unsure","Increase Significantly","Increase Significantly","Unchanged",10,12,"No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No",0,0,0,0,0,208752,0,0,,"Yes","No",,"","","","","Yes","","","No","","","","","Yes","Yes","Yes","","","No","No","No","No","Yes","No","No","Yes","","No","No",,"No","No","No","No","Yes","No","Yes","No","No","No","No","","Rarely","Never","","Never","Never","Never","Never","Never","Never","Never","Occasionally","Most of the time","Most of the time","White","No","White","No","Woman","Man"
"R_2DNrG6OiP0wNtzC",0.73,"Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No",66427,,"No","Yes","Increase",0,27,12,18,5,,,,0,21,12,20,5,,,,"No","No","No","No","No","Yes","Yes","Yes","Somewhat Important","Not Very Important","No","No","No","No","No","No","","No","No","",776,"Decrease Significantly","Unchanged","Unchanged","Decrease Moderately","Not Applicable","Unsure","Unchanged",77,21,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",0,64270,0,7782,0,0,0,0,191063,"No","No",,"No","No","","","Yes","No","","No","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No","Yes","","No","No",,"No","No","No","No","Yes","No","No","Yes","","No","No","","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","White","No","White","No","Woman","Woman"
"R_31hY713P0G6kuxZ",2.33,"Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","",34000,,"No","Yes","Increase",62,20,34,346,501,0,0,0,62,25,34,351,545,0,0,0,"No","No","No","No","No","No","No","No","Essential","Very Important","Yes","No","Yes","No","No","No","No","No","No","",10433,"Increase Moderately","Increase Significantly","Increase Moderately","Increase Significantly","Unchanged","Increase Moderately","Unchanged",1938,3132,"Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",,,,,,,,,,"","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",,"","","","","","","","","","","","","","","","","","","","","","","","","","","No","","No","",""
"R_3R9JraOX9iza885",0.63,"No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","No",200,0,"No","No","Increase",0,0,10,9,95,0,5,,0,0,9,11,92,0,4,,"No","No","No","No","No","No","No","No","Essential","Very Important","No","No","No","No","No","No","No","Yes","No","",26180,"Decrease Moderately","Unchanged","Unchanged","Decrease Significantly","Unchanged","Decrease Moderately","Unchanged",8,8,"No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No",59099,6014,0,10385,18822,10376,30242,0,94645,"No","No",,"Yes","No","No","No","Yes","No","","No","Yes","No","No","Yes","Yes","Yes","No","No","","No","No","No","No","Yes","No","Yes","No","No","No","No",,"No","No","No","No","Yes","No","Yes","No","No","No","No","","Rarely","Occasionally","Rarely","Occasionally","Frequently","Occasionally","Never","Never","Never","Never","Never","Never","Never","White","No","White","No","Man","Man"
"R_21nAAmCQusafzFC",1,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",1500,,"No","Yes","Increase",5,1,4,,9,,2,,6,1,6,,9,,3,,"No","No","No","Yes","No","Yes","No","Yes","Somewhat Important","Somewhat Important","Yes","No","No","No","No","No","No","No","No","",1920,"Unchanged","Not Applicable","Not Applicable","Unchanged","Unchanged","Unchanged","Unchanged",207,31,"No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No",31883,0,0,56712,0,43517,0,0,,"Yes","Yes",45208,"No","No","No","No","No","Yes","","No","No","No","No","No","No","No","No","Yes","","","","","","","","","","","","",,"","","","","","","","","","","","","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","","No","","No","",""
"R_2R1zPHF20q4dL08",0.91,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",250,100,"No","No","Increase",6,7,5,2,0,,,,8,11,6,6,7,,,,"No","No","No","No","No","Yes","Yes","Yes","Somewhat Important","Somewhat Important","No","No","No","No","No","No","","No","Yes","",518,"Unchanged","Decrease Significantly","Unchanged","Unchanged","Decrease Significantly","Not Applicable","Unchanged",14,7,"Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No",34287,0,499099,72973,13280,0,0,0,296673,"No","Yes",211070,"No","No","No","No","No","Yes","","No","No","No","No","No","No","Yes","Yes","Yes","","No","No","No","No","Yes","No","No","Yes","","No","No",,"No","No","No","No","Yes","No","No","Yes","","No","No","","Occasionally","Never","Most of the time","Most of the time","Occasionally","Most of the time","Occasionally","Rarely","Never","Never","Rarely","Never","Never","White","No","White","No","Woman","Woman"
"R_DlcCBNXevsFw42B",1.27,"Yes","No","No","Yes","No","Yes","No","Yes","No","","","","","",,,"Yes","Yes","Increase",8,3,5,,,0,6,9,10,3,5,,,0,8,12,"No","No","No","Yes","No","No","No","No","Not At All Important","Not At All Important","Yes","No","No","No","No","No","No","","","",53562,"Unchanged","Not Applicable","Not Applicable","Not Applicable","Increase Significantly","Increase Significantly","Unchanged",0,0,"Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","No",10545203,4772,0,0,106943,171897,0,0,519482,"No","Yes",179457,"No","Yes","No","Yes","Yes","","","No","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No","Yes","","No","No",,"No","No","No","No","Yes","No","No","Yes","","No","No","","Occasionally","Occasionally","Occasionally","Occasionally","Rarely","Occasionally","Never","Never","Never","Never","Rarely","Never","Never","White","No","White","No","Woman","Woman"
